best_path,best_loss,best_epoch
0.6648,0.6648,0.6287415027618408,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
1.0,1.0,0.5386269092559814,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
0.5975,0.6213,0.6810489296913147,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_0.pt
0.8037,0.804,0.22945639491081238,41,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_15.pt
0.499,0.6025,0.6854013204574585,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_1.pt
0.8544,0.8547,0.334922194480896,52,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_16.pt
0.5373,0.5733,0.6051391363143921,6,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_17.pt
0.5302,0.5375,0.4101221263408661,8,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_2.pt
0.5136,0.563,0.24831834435462952,54,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_18.pt
0.5552,0.5703,0.6511664390563965,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_19.pt
0.7013,0.712,0.17260771989822388,22,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_3.pt
0.8421,0.8433,0.539994478225708,7,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_20.pt
0.6505,0.6641,0.339099645614624,10,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_4.pt
0.8453,0.852,0.27655038237571716,27,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_21.pt
0.7816,0.8588,0.5497232675552368,8,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_22.pt
0.7138,0.815,0.6888511180877686,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_23.pt
0.8364,0.8595,0.5026698708534241,10,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_24.pt

0.6193,0.6214,0.2386927306652069,19,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_5.pt
0.3259,0.4441,0.48500940203666687,5,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_6.pt
0.5703,0.5713,0.63428795337677,1,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_7.pt
0.6341,0.645,0.635922908782959,1,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_8.pt
0.7107,0.7144,0.568888247013092,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_9.pt
0.6788,0.6794,0.23404020071029663,19,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_10.pt
0.4886,0.4892,0.07998007535934448,25,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_11.pt
0.5095,0.5238,0.39442193508148193,12,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
0.6515,0.6988,0.09439055621623993,27,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
0.5793,0.5922,0.4461638927459717,7,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
0.7005,0.7038,0.296753853559494,12,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_15.pt
0.6152,0.6348,0.18041391670703888,17,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_16.pt
0.5582,0.5781,0.6508674621582031,1,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_17.pt
0.4125,0.4416,0.24508783221244812,14,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_18.pt
0.6407,0.677,0.4719288945198059,7,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_19.pt
0.7783,0.7783,0.1664876639842987,18,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_20.pt
0.7372,0.7385,0.25283193588256836,15,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_21.pt
0.4901,0.6739,0.6086845397949219,2,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_22.pt
0.5599,0.6771,0.6835628747940063,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_23.pt
0.7614,0.7868,0.46567392349243164,6,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_24.pt
0.6865,0.6871,0.2686093747615814,23,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_0.pt
0.5276,0.7623,0.6216604709625244,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_1.pt
0.718,0.7194,0.11083528399467468,30,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_2.pt
0.7511,0.7604,0.20550420880317688,30,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_3.pt
0.6369,0.6422,0.2769174575805664,16,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_4.pt
0.748,0.7481,0.5870449542999268,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_5.pt
0.5995,0.6273,0.5164228677749634,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_6.pt
0.6739,0.6741,0.4185885190963745,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_7.pt
0.6325,0.6325,0.5711038708686829,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_8.pt
0.7269,0.7275,0.35975512862205505,13,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_9.pt
0.6884,0.6998,0.1447356790304184,39,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_10.pt
0.5231,0.5386,0.03946789354085922,40,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_11.pt
0.3591,0.5602,0.624457836151123,3,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
0.8032,0.83,0.1217174157500267,39,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
0.6219,0.6811,0.4114193618297577,10,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
0.7149,0.7171,0.1549605429172516,25,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_15.pt
0.5309,0.5318,0.41582798957824707,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_16.pt
0.51,0.5429,0.2117769718170166,25,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_17.pt
0.5808,0.6408,0.5352999567985535,5,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_18.pt
0.6626,0.6747,0.3374082148075104,19,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_19.pt
0.8189,0.8192,0.05864477902650833,38,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_20.pt
0.6876,0.6878,0.09936047345399857,50,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_21.pt
0.73,0.7679,0.12431476265192032,31,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_22.pt
0.7576,0.8054,0.4942764937877655,6,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_23.pt
0.8207,0.8247,0.585016131401062,2,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_24.pt
0.7859,0.8009,0.18122272193431854,19,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_0.pt
0.6894,0.7798,0.273394376039505,14,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_1.pt
0.8024,0.8481,0.3790011703968048,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_2.pt
0.9692,0.9752,0.38665223121643066,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_3.pt
0.6879,0.7307,0.10549896955490112,27,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_4.pt
0.8717,0.8848,0.26632076501846313,14,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_5.pt
0.9766,0.9798,0.1128033995628357,25,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_6.pt
0.9637,0.9685,0.230981707572937,16,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_7.pt
0.9752,0.9798,0.5120600461959839,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_8.pt
0.9962,0.9968,0.3338417112827301,11,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_9.pt
0.9603,0.9662,0.6670246124267578,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_10.pt
0.9724,0.9766,0.4282858967781067,7,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_11.pt
0.9155,0.9255,0.09430842101573944,28,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
0.9341,0.9431,0.6100411415100098,1,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
1.0,1.0,0.3612257242202759,10,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
0.8265,0.837,0.04126403480768204,45,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_0.pt
0.6772,0.7449,0.27356404066085815,14,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_1.pt
0.7034,0.7998,0.37901046872138977,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_2.pt
0.9678,0.974,0.3851451277732849,9,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_3.pt
0.6751,0.7146,0.33165663480758667,11,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_4.pt
0.933,0.9431,0.2662162780761719,14,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_5.pt
0.9852,0.9873,0.14183351397514343,22,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_6.pt
0.8412,0.8508,0.23066304624080658,16,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_7.pt
0.9741,0.9788,0.5121055841445923,4,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_8.pt
1.0,1.0,0.33348333835601807,11,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_9.pt
0.9543,0.9609,0.667024552822113,0,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_10.pt
0.9287,0.9372,0.4282209873199463,7,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_11.pt
0.953,0.9599,0.2516917884349823,15,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_12.pt
0.9402,0.9488,0.6100459694862366,1,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_13.pt
1.0,1.0,0.40989959239959717,8,./save/moe_dual_branch_concat/moe_dual_branch_PsychioNet/finetuned_best_14.pt
